74.2717951791696	102.348475407134
92.2514163954401	95.2994718109375
112.674253995161	101.639398495066
143.325746004839	101.639398495066
163.748583604560	95.2994718109375
181.728204820831	102.348475407134
86.5857495422862	118.176962784546
97.8046771002547	112.890000511448
109.236071748788	118.598596371452
97.4751998342649	121.875609026721
98.0063972474392	116.800003051992
146.763928251213	118.598596371452
158.195322899746	112.890000511448
169.414250457712	118.176962784546
158.524800165735	121.875609026721
157.993602752554	116.800003051992
118.562646983511	119.051321233177
137.437353016489	119.051321233177
113.377441899526	137.301083396481
142.622558100474	137.301083396481
104.373411486546	151.489115906918
128	154.213518651243
151.626588513453	151.489115906918
94.3765276246009	183.222396850598
128	178.661946306742
161.623472375399	183.222396850598
128	205.483012302932
89.2039074352994	36.9128586187642
128	35.9265029269620
166.796092564700	36.9128586187642
199.989116784124	118.923261697203
200.067213098090	127.379278703761
200.232651607035	135.777381128542
200.315811983251	144.118423270767
200.147073899038	152.403259429660
199.837961078451	161.760169094030
198.886424563173	171.065870178450
197.079887798269	180.302403752180
194.205774228771	189.451810884492
190.051507299730	198.496132644655
184.392063529223	208.706242730396
177.151405620129	218.410614500560
168.637250601138	227.197349939219
159.157315500939	234.654551030427
149.019317348220	240.370319758243
138.530973171687	243.932758106728
128	244.929968059949
117.469026828313	243.932758106728
106.980682651779	240.370319758243
96.8426844990591	234.654551030427
87.3627493988616	227.197349939219
78.8485943798706	218.410614500560
71.6079364707773	208.706242730396
65.9484927002711	198.496132644655
61.7942257712280	189.451810884492
58.9201122017316	180.302403752180
57.1135754368260	171.065870178450
56.1620389215493	161.760169094030
55.8529261009616	152.403259429660
55.6841880167475	144.118423270767
55.7673483929661	135.777381128542
55.9327869019117	127.379278703761
56.0108832158752	118.923261697203
